review_id,place_name,rating,title,body,date,reviewer,reviewer_location,type_of_traveler,contributions,page_url
R001215,Dutch Hospital Shopping Precinct,5,Night Life in Colombo,Must visit place to see Night Life of colombo.... Everything is quality and descent here .... You can spend 2-3 hrs easily ...,"October 4, 2017",Mohan P,,Friends,39,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or230-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001237,Dutch Hospital Shopping Precinct,5,Must visit,You can shopping...eat crabs...have a massage and spa... Recommend to everyone to go... Live music there also... Have a beer and listen to live music... Ps. Must bring some mosquito spray.,"July 26, 2017",Dino A,"Macau, China",Business,174,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or250-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001271,Dutch Hospital Shopping Precinct,4,Good experience,"An interesting mix of shopping and eateries, The Dutch Hospital offers many options to spend a fun evening.","May 26, 2017",Vinit P,"Thane, India",,47,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or290-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001273,Dutch Hospital Shopping Precinct,5,Enjoy music Friday night,Love the hype and energy on weekends the place to be if you are around specially Friday nights crazy music and dancing,"May 25, 2017",nirosrilanka,"Colombo, Sri Lanka",Friends,89,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or290-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001287,Dutch Hospital Shopping Precinct,5,Quality,This is a rather small place but I rather have quality than quantity. I did my Spa Ceylon shopping here and had some tea at Heladvin. Had dinner at Ministry of Crab.I like this!,"April 13, 2017",Marcus,"Lomma, Sweden",Solo,534,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or300-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001300,Dutch Hospital Shopping Precinct,4,Wonderful place to be in the eve,"This place is really amazing at night, have visited many times and would visit over and over again, looking at the night sky with the two tall scrapers at night is beautiful, it gives a feel of a foreign city at night.All dinning options are really great and nothing to complain about it.Would recommend anyone to visit here.","March 22, 2017",Wildy F,"Colombo, Sri Lanka",Friends,63,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or310-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001303,Dutch Hospital Shopping Precinct,4,Lovely use of space,I love these hospital shopping precincts. They have one in all the main cities that I went to and I love them! The layout is nice and I feel like it's a good use of space. Definitely try out the Dilmah tea lounge! Good crepes and ice tea.,"March 17, 2017",anabz,,,48,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or320-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001317,Dutch Hospital Shopping Precinct,4,"very nice area for shopping, eating","Very nice area for shopping, eating or drinking. When we passed through there one night, there was live music! Really impressive how they turned an old hospital into a shopping area. It's a beautiful building.","February 23, 2017",eelizabethh,"Austin, Texas",,175,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or330-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001322,Dutch Hospital Shopping Precinct,4,Enticing Atmosphere,"Walking in the fresh air on a lonely Friday evening, cannot find a better place for a sopping complex in the boundaries of Colombo","February 15, 2017",Gayash P,,,13,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or340-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001333,Dutch Hospital Shopping Precinct,3,Good Place to Hangout,"This is an old hospital complex renovated with great taste. The famous Ministry of Crab is located in the same venue. There is nothing much as far as shopping is concerned. Spa Ceylon has an outlet there with a spa as well. Also Nature's Secret has a beauty salon with Facials, Pedicure and manicure facilities. Good hangout place.","January 14, 2017",rishan n,"Colombo, Sri Lanka",,6,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or350-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001334,Dutch Hospital Shopping Precinct,4,Evening Get together,Love the ambience and the hype you meet friends so many people visit here Friday and Saturday night is the best!,"January 13, 2017",nirosrilanka,"Colombo, Sri Lanka",Friends,89,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or350-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001345,Dutch Hospital Shopping Precinct,5,Lively,"Barefoot, odel luv SL, ministry of crab...... And a lot more. Nice place with lots of space to sit and chill. Beautiful architecture. Overall good to spend half a day in Colombo.","December 31, 2016",Anu S,"Chennai (Madras), India",,52,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or360-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001372,Dutch Hospital Shopping Precinct,3,Great Shopping place!,It was a great place for shopping! we loved the atmosphere but seemed a bit over priced!A shopping precinct with a touch of history really delighted us!,"November 14, 2016",Tazbir S,"Dhaka City, Bangladesh",Couples,209,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or390-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001373,Dutch Hospital Shopping Precinct,4,Good place to while away,I enjoy the atmosphere of this place. It's very laid back. Brilliant place to relax and take a breather.,"November 10, 2016",kumudinidavid,"Colombo, Sri Lanka",,16,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or390-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001378,Dutch Hospital Shopping Precinct,5,Vry elegant shopping....,"Although there are a few items only, they are of good class. I took some of my friends who just wanted to see, but ended up buying lots of stuff.","October 26, 2016",AJFelicia,"Moratuwa, Sri Lanka",,7,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or390-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001397,Dutch Hospital Shopping Precinct,4,"Convenient to pickup a dress, a gift in a jiffy if you are based in WTC Col1","There is Avirate, LuvSL/Odel and Barefoot if you are trying to find a quick gift, something to wear or a quick lunch out with a colleague or impromptu dinner plans. There's Ministry of Crab, Harpos, Tap House, Chinese Dragon depending on your budget to choose from :)","September 6, 2016",Madhi C,"Colombo, Sri Lanka",,65,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or410-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001400,Dutch Hospital Shopping Precinct,4,High end jewellery and tat,"Lots of jewellery and also low end tat, but some good places to eat. Too many tuc tuc drivers, since when did Sri Lanka become Cambodia! Worth a look","September 3, 2016",Superally2007,"Ely, United Kingdom",Couples,1150,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or410-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001429,Dutch Hospital Shopping Precinct,5,Fine Dining and Shopping,"Good place for Fine Dining and Shopping in the heart of Colombo.Go the after 5pm,tjen it would be great","August 7, 2016",Muditha J,"Colombo, Sri Lanka",Couples,733,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or440-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001435,Dutch Hospital Shopping Precinct,5,This historic red-tile building proudly making its presence felt among the new modern high-rise.,The presentation style: both modern and traditional are very well juxtaposition. Love to spent time in browsing around. Customer is not overwhelmed but have her/his space which is comfortable.,"July 26, 2016",udiptafullonton,"New Delhi, India",,57,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or450-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001440,Dutch Hospital Shopping Precinct,3,Looking but found little,Columbo is desperate. Walked here along foreshore looking for something to eat. It's an ok building but there's no vibe. Not much to do,"July 17, 2016",gus1233,"Melbourne, Australia",,322,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or450-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001453,Dutch Hospital Shopping Precinct,5,One place you can do all,"In the evening go to this place , you can have a good dinner and do shopping also in the same place , then there after go for a nice walk along the Galle face green","June 28, 2016",Noyahr,"Colombo, Sri Lanka",,39,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or470-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001465,Dutch Hospital Shopping Precinct,5,Nice Surrounding in the Night,You will find wonderful dining options and specially very happening in weekends. Always nice to be in this place to dine but I have only tried nights with greatest surrounding. Also good shopping options specially for tourists.,"June 2, 2016",Chamara K,"Colombo, Sri Lanka",,16,https://www.tripadvisor.com/Attraction_Review-g293962-d2459884-Reviews-or480-Dutch_Hospital_Shopping_Precinct-Colombo_Western_Province.html
R001479,Galle Face Green,3,"Urban space, the people are the action",The Gallo Face Green is an urban space made interesting by the people rather than any other unique feature. There is nothing particular to recommend it.,"July 8, 2025",Wanderlust Australia,"Sydney, Australia",,218,https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html
R001489,Galle Face Green,5,Galle face green,It's a great place to relax..the sky is very beautiful when the sun goes down in the evening..there were a lot of people in the evening..we were very happy.,"January 22, 2025",Dasun,"Matale, Sri Lanka",Business,1306,https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-or10-Galle_Face_Green-Colombo_Western_Province.html
R001565,Galle Face Green,5,A best place in colombo,"It's the best place to visit in evening. If you are traveling colombo , you must definitely go this place and enjoy.I'm recommend this place others to visit.","February 27, 2022",Michael,"Dubai, United Arab Emirates",Friends,1,https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-or70-Galle_Face_Green-Colombo_Western_Province.html
R001571,Galle Face Green,5,Kites,Wonderful place. Great to walk in the evening. The breeze was amazing. Amazing to see a lot of kites soaring the sky,"October 3, 2021",Kanchana,"Colombo, Sri Lanka",,5,https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-or80-Galle_Face_Green-Colombo_Western_Province.html
R001577,Galle Face Green,5,Most attractive please,"When ever we go out,we will not forget to visit Galle face one of the best place in sir Lanka after go there you guys feel the difference..","July 22, 2020",K.sam,"Colombo, Sri Lanka",,11,https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-or80-Galle_Face_Green-Colombo_Western_Province.html
R001578,Galle Face Green,2,Not green,This place gets overcrowded after 5pm and so hard to chill with my puppies. Overall nice island vibe,"July 13, 2020",Indrani M,"Colombo, PR",Friends,2,https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-or80-Galle_Face_Green-Colombo_Western_Province.html
